img_id,imgSize,bbox_coord,bbox_area,bbox_category,num_box
5267.png,"(1622, 626)","[[1359, 185, 40, 45], [946, 215, 17, 18]]","[1800, 306]","[2, 2]",2
5269.png,"(1622, 626)","[[957, 301, 34, 33], [1216, 169, 80, 73]]","[1122, 5840]","[2, 5]",2
5270.png,"(1622, 626)","[[691, 374, 6, 7]]",[42],[5],1
5271.png,"(1622, 626)","[[898, 195, 31, 31], [811, 222, 10, 7]]","[961, 70]","[3, 6]",2
5272.png,"(1622, 626)","[[747, 276, 15, 16]]",[240],[2],1
5273.png,"(1622, 626)","[[868, 167, 8, 9], [554, 234, 19, 17], [575, 233, 19, 17], [596, 232, 17, 16]]","[72, 323, 323, 272]","[3, 6, 6, 6]",4
5274.png,"(1622, 626)","[[1418, 373, 60, 68]]",[4080],[2],1
5275.png,"(1622, 626)","[[1156, 130, 70, 71]]",[4970],[2],1
5276.png,"(1622, 626)","[[744, 213, 19, 19]]",[361],[7],1
5278.png,"(1622, 626)","[[722, 412, 11, 11]]",[121],[2],1
5279.png,"(1622, 626)","[[883, 225, 29, 31], [736, 277, 10, 10]]","[899, 100]","[3, 2]",2
5281.png,"(1622, 626)","[[978, 210, 33, 29]]",[957],[2],1
5282.png,"(1622, 626)","[[1075, 302, 5, 5], [1076, 308, 5, 5]]","[25, 25]","[1, 7]",2
5284.png,"(1622, 626)","[[770, 271, 24, 27], [770, 299, 24, 27], [1314, 309, 33, 27]]","[648, 648, 891]","[1, 7, 6]",3
5285.png,"(1622, 626)","[[1060, 228, 38, 39], [1058, 188, 40, 38], [92, 243, 28, 27], [883, 319, 4, 3]]","[1482, 1520, 756, 12]","[5, 2, 2, 6]",4
5287.png,"(1622, 626)","[[1108, 214, 76, 73], [872, 316, 18, 18]]","[5548, 324]","[3, 2]",2
5288.png,"(1622, 626)","[[557, 172, 20, 20], [559, 193, 19, 18], [655, 210, 5, 4], [655, 215, 4, 5]]","[400, 342, 20, 20]","[1, 7, 1, 7]",4
5289.png,"(1622, 626)","[[1086, 198, 62, 57]]",[3534],[2],1
5290.png,"(1622, 626)","[[1260, 125, 62, 55]]",[3410],[6],1
5291.png,"(1622, 626)","[[654, 260, 7, 6], [571, 241, 7, 6]]","[42, 42]","[2, 7]",2
5292.png,"(1622, 626)","[[1339, 172, 66, 86], [981, 279, 40, 39]]","[5676, 1560]","[2, 6]",2
5293.png,"(1622, 626)","[[458, 419, 6, 12], [717, 415, 11, 13], [688, 419, 10, 11], [1000, 415, 15, 19]]","[72, 143, 110, 285]","[2, 2, 5, 1]",4
5294.png,"(1622, 626)","[[1412, 81, 135, 101], [753, 313, 26, 26], [624, 305, 7, 8]]","[13635, 676, 56]","[2, 2, 5]",3
5295.png,"(1622, 626)","[[1042, 350, 43, 35], [1030, 264, 62, 51], [801, 372, 8, 7]]","[1505, 3162, 56]","[6, 6, 2]",3
5298.png,"(1622, 626)","[[1048, 202, 34, 30]]",[1020],[2],1
5299.png,"(1622, 626)","[[592, 473, 12, 13], [607, 457, 12, 13]]","[156, 156]","[2, 5]",2
5302.png,"(1622, 626)","[[455, 430, 11, 15], [1278, 452, 41, 33], [1283, 487, 42, 34]]","[165, 1353, 1428]","[5, 5, 7]",3
5303.png,"(1622, 626)","[[1286, 347, 38, 35], [718, 396, 16, 16], [292, 369, 15, 24]]","[1330, 256, 360]","[2, 2, 1]",3
5304.png,"(1622, 626)","[[883, 257, 25, 30], [818, 294, 24, 23]]","[750, 552]","[5, 2]",2
5305.png,"(1622, 626)","[[975, 279, 20, 19], [974, 257, 21, 18]]","[380, 378]","[5, 2]",2
5306.png,"(1622, 626)","[[648, 394, 19, 19], [604, 378, 10, 9], [604, 388, 9, 9]]","[361, 90, 81]","[3, 3, 5]",3
5307.png,"(1622, 626)","[[1513, 125, 108, 123]]",[13284],[2],1
5308.png,"(1622, 626)","[[838, 219, 26, 29]]",[754],[3],1
5309.png,"(1622, 626)","[[1045, 279, 37, 30]]",[1110],[6],1
5310.png,"(1622, 626)","[[985, 405, 35, 34], [1147, 311, 43, 68]]","[1190, 2924]","[2, 2]",2
5312.png,"(1622, 626)","[[857, 346, 64, 63]]",[4032],[2],1
5313.png,"(1622, 626)","[[1316, 134, 62, 59]]",[3658],[2],1
5315.png,"(1622, 626)","[[751, 331, 20, 21], [160, 265, 33, 33]]","[420, 1089]","[2, 2]",2
5316.png,"(1622, 626)","[[1045, 532, 30, 33]]",[990],[3],1
5317.png,"(1622, 626)","[[1313, 139, 114, 109]]",[12426],[2],1
5318.png,"(1622, 626)","[[939, 101, 64, 71], [510, 215, 8, 7], [510, 224, 8, 8]]","[4544, 56, 64]","[3, 1, 7]",3
5320.png,"(1622, 626)","[[1431, 108, 90, 103]]",[9270],[3],1
5323.png,"(1622, 626)","[[841, 287, 27, 29], [796, 278, 19, 19], [719, 313, 5, 5]]","[783, 361, 25]","[2, 5, 5]",3
5324.png,"(1622, 626)","[[942, 101, 39, 51], [1042, 125, 17, 25]]","[1989, 425]","[3, 5]",2
5325.png,"(1622, 626)","[[1180, 143, 133, 135]]",[17955],[3],1
5327.png,"(1622, 626)","[[1030, 112, 72, 74]]",[5328],[2],1
5328.png,"(1622, 626)","[[1528, 164, 86, 98], [1076, 199, 44, 44]]","[8428, 1936]","[2, 5]",2
5329.png,"(1622, 626)","[[1294, 362, 68, 53], [447, 410, 34, 32], [451, 375, 34, 32]]","[3604, 1088, 1088]","[5, 2, 5]",3
5330.png,"(1622, 626)","[[1297, 197, 104, 79]]",[8216],[3],1
5332.png,"(1622, 626)","[[1489, 188, 43, 36], [1545, 222, 68, 46], [1486, 243, 37, 23], [1299, 264, 7, 5], [824, 249, 12, 12]]","[1548, 3128, 851, 35, 144]","[2, 5, 6, 2, 2]",5
5334.png,"(1622, 626)","[[1263, 142, 60, 67]]",[4020],[2],1
5337.png,"(1622, 626)","[[657, 415, 25, 29], [723, 348, 34, 38]]","[725, 1292]","[2, 5]",2
5339.png,"(1622, 626)","[[900, 312, 13, 13]]",[169],[3],1
5340.png,"(1622, 626)","[[1331, 241, 96, 89]]",[8544],[5],1
5341.png,"(1622, 626)","[[824, 81, 62, 70]]",[4340],[2],1
5342.png,"(1622, 626)","[[828, 194, 30, 30]]",[900],[5],1
5343.png,"(1622, 626)","[[761, 296, 37, 40]]",[1480],[5],1
5348.png,"(1622, 626)","[[839, 508, 27, 29], [759, 544, 10, 11], [727, 543, 7, 7], [726, 552, 8, 7], [904, 560, 8, 17]]","[783, 110, 49, 56, 136]","[3, 2, 6, 6, 1]",5
5349.png,"(1622, 626)","[[678, 269, 8, 9], [689, 270, 9, 10]]","[72, 90]","[2, 5]",2
5350.png,"(1622, 626)","[[743, 399, 19, 19], [827, 381, 28, 27], [194, 379, 27, 31]]","[361, 756, 837]","[5, 2, 2]",3
5351.png,"(1622, 626)","[[474, 377, 12, 12]]",[144],[4],1
5352.png,"(1622, 626)","[[836, 433, 4, 3], [845, 430, 5, 4]]","[12, 20]","[6, 6]",2
5357.png,"(1622, 626)","[[1277, 155, 57, 49]]",[2793],[3],1
5358.png,"(1622, 626)","[[796, 297, 16, 17], [847, 303, 19, 21]]","[272, 399]","[5, 2]",2
5359.png,"(1622, 626)","[[949, 358, 37, 39], [163, 342, 34, 33]]","[1443, 1122]","[2, 2]",2
5363.png,"(1622, 626)","[[657, 267, 30, 34], [690, 443, 12, 14], [900, 433, 15, 18], [1117, 410, 19, 17], [1137, 391, 18, 17], [1116, 392, 17, 16]]","[1020, 168, 270, 323, 306, 272]","[5, 3, 7, 5, 5, 5]",6
5366.png,"(1622, 626)","[[681, 380, 35, 34], [771, 395, 42, 49]]","[1190, 2058]","[5, 2]",2
5368.png,"(1622, 626)","[[860, 186, 24, 26], [871, 156, 32, 31], [840, 188, 12, 12], [839, 173, 11, 13], [357, 201, 21, 26]]","[624, 992, 144, 143, 546]","[5, 7, 5, 2, 5]",5
5369.png,"(1622, 626)","[[811, 372, 6, 6], [810, 379, 8, 6]]","[36, 48]","[2, 6]",2
5371.png,"(1622, 626)","[[954, 222, 31, 35]]",[1085],[2],1
5372.png,"(1622, 626)","[[879, 306, 22, 25], [908, 254, 25, 28], [908, 310, 29, 24], [442, 259, 15, 38]]","[550, 700, 696, 570]","[2, 5, 6, 1]",4
5373.png,"(1622, 626)","[[1197, 243, 39, 36], [473, 243, 27, 26], [379, 271, 23, 17]]","[1404, 702, 391]","[2, 2, 6]",3
5375.png,"(1622, 626)","[[736, 113, 22, 23]]",[506],[2],1
5378.png,"(1622, 626)","[[720, 303, 13, 13]]",[169],[3],1
5379.png,"(1622, 626)","[[771, 258, 18, 16], [770, 258, 19, 18]]","[288, 342]","[6, 6]",2
5381.png,"(1622, 626)","[[74, 141, 38, 38], [54, 69, 38, 41], [818, 169, 32, 27], [818, 133, 32, 34], [686, 189, 4, 5], [686, 194, 4, 4]]","[1444, 1558, 864, 1088, 20, 16]","[2, 5, 6, 2, 1, 7]",6
5382.png,"(1622, 626)","[[1426, 0, 109, 104], [809, 278, 11, 10]]","[11336, 110]","[2, 6]",2
5383.png,"(1622, 626)","[[696, 448, 20, 18]]",[360],[2],1
5384.png,"(1622, 626)","[[1159, 190, 96, 107]]",[10272],[2],1
5385.png,"(1622, 626)","[[79, 205, 41, 37], [69, 162, 45, 39], [843, 264, 20, 21]]","[1517, 1755, 420]","[2, 5, 2]",3
5387.png,"(1622, 626)","[[1123, 179, 74, 63]]",[4662],[2],1
5389.png,"(1622, 626)","[[902, 333, 32, 30]]",[960],[2],1
5392.png,"(1622, 626)","[[962, 341, 22, 23]]",[506],[2],1
5393.png,"(1622, 626)","[[1071, 339, 18, 23]]",[414],[7],1
5395.png,"(1622, 626)","[[1034, 340, 17, 17], [374, 63, 74, 64]]","[289, 4736]","[2, 4]",2
5396.png,"(1622, 626)","[[840, 355, 60, 59]]",[3540],[2],1
5397.png,"(1622, 626)","[[847, 195, 28, 27], [846, 223, 26, 27]]","[756, 702]","[5, 5]",2
5399.png,"(1622, 626)","[[489, 268, 39, 37], [456, 276, 40, 32], [410, 278, 44, 38], [359, 283, 49, 38], [893, 162, 10, 11]]","[1443, 1280, 1672, 1862, 110]","[7, 6, 6, 6, 3]",5
5400.png,"(1622, 626)","[[878, 260, 20, 21]]",[420],[3],1
5403.png,"(1622, 626)","[[670, 211, 12, 12]]",[144],[7],1
5404.png,"(1622, 626)","[[546, 389, 3, 7]]",[21],[1],1
5406.png,"(1622, 626)","[[722, 374, 23, 25]]",[575],[5],1
5407.png,"(1622, 626)","[[810, 305, 20, 20]]",[400],[2],1
5408.png,"(1622, 626)","[[935, 151, 64, 65]]",[4160],[3],1
5409.png,"(1622, 626)","[[976, 386, 34, 34]]",[1156],[4],1
5410.png,"(1622, 626)","[[1084, 124, 59, 72]]",[4248],[2],1
5413.png,"(1622, 626)","[[617, 431, 22, 21], [655, 444, 26, 27], [1148, 352, 60, 66]]","[462, 702, 3960]","[5, 2, 1]",3
5414.png,"(1622, 626)","[[917, 237, 13, 25], [707, 262, 14, 15]]","[325, 210]","[5, 5]",2
5415.png,"(1622, 626)","[[1085, 151, 11, 10], [1099, 139, 16, 11], [1345, 120, 10, 20], [1341, 142, 10, 21], [1572, 86, 24, 34]]","[110, 176, 200, 210, 816]","[2, 5, 1, 7, 2]",5
5418.png,"(1622, 626)","[[770, 174, 15, 16]]",[240],[2],1
5419.png,"(1622, 626)","[[750, 407, 9, 10]]",[90],[2],1
5422.png,"(1622, 626)","[[947, 330, 25, 24], [947, 355, 25, 21], [1113, 321, 52, 42], [871, 372, 6, 5]]","[600, 525, 2184, 30]","[3, 6, 6, 2]",4
5423.png,"(1622, 626)","[[1222, 209, 59, 58], [568, 351, 8, 7]]","[3422, 56]","[2, 7]",2
5424.png,"(1622, 626)","[[744, 398, 35, 33], [674, 428, 7, 8], [841, 431, 5, 9]]","[1155, 56, 45]","[3, 5, 1]",3
5425.png,"(1622, 626)","[[1064, 227, 32, 30]]",[960],[2],1
5426.png,"(1622, 626)","[[1217, 122, 80, 76]]",[6080],[2],1
5429.png,"(1622, 626)","[[861, 350, 39, 41]]",[1599],[5],1
5431.png,"(1622, 626)","[[91, 352, 27, 33], [264, 367, 7, 19], [900, 303, 18, 33]]","[891, 133, 594]","[1, 1, 5]",3
5432.png,"(1622, 626)","[[334, 351, 17, 21], [410, 339, 9, 19], [741, 351, 15, 16], [899, 299, 14, 37], [1008, 311, 16, 28]]","[357, 171, 240, 518, 448]","[2, 5, 2, 5, 2]",5
5433.png,"(1622, 626)","[[853, 134, 43, 46]]",[1978],[2],1
5434.png,"(1622, 626)","[[1109, 174, 43, 41], [1107, 216, 47, 39]]","[1763, 1833]","[2, 5]",2
5435.png,"(1622, 626)","[[865, 1, 51, 42]]",[2142],[2],1
5437.png,"(1622, 626)","[[370, 214, 17, 18], [1454, 252, 34, 32]]","[306, 1088]","[2, 2]",2
5441.png,"(1622, 626)","[[785, 330, 4, 3], [784, 333, 4, 4]]","[12, 16]","[1, 7]",2
5442.png,"(1622, 626)","[[942, 287, 25, 26]]",[650],[2],1
5443.png,"(1622, 626)","[[753, 311, 13, 13], [777, 295, 13, 14]]","[169, 182]","[2, 5]",2
5445.png,"(1622, 626)","[[1235, 4, 80, 107]]",[8560],[2],1
5446.png,"(1622, 626)","[[566, 272, 33, 32]]",[1056],[2],1
5447.png,"(1622, 626)","[[1138, 345, 83, 84]]",[6972],[2],1
5449.png,"(1622, 626)","[[974, 294, 20, 20], [1027, 307, 3, 4], [1027, 311, 3, 4]]","[400, 12, 12]","[7, 1, 7]",3
5450.png,"(1622, 626)","[[1058, 297, 38, 66], [765, 359, 5, 5], [750, 357, 5, 5]]","[2508, 25, 25]","[5, 5, 6]",3
5451.png,"(1622, 626)","[[1309, 206, 76, 67], [721, 277, 19, 19], [316, 253, 18, 27]]","[5092, 361, 486]","[2, 2, 2]",3
5453.png,"(1622, 626)","[[1124, 232, 39, 46]]",[1794],[5],1
5454.png,"(1622, 626)","[[1251, 258, 54, 48], [647, 307, 14, 13], [534, 329, 8, 8], [533, 339, 9, 8], [170, 320, 14, 13]]","[2592, 182, 64, 72, 182]","[2, 5, 1, 7, 1]",5
5455.png,"(1622, 626)","[[588, 106, 52, 54]]",[2808],[3],1
5456.png,"(1622, 626)","[[466, 304, 20, 18], [357, 307, 12, 11], [324, 308, 11, 10]]","[360, 132, 110]","[1, 1, 7]",3
5457.png,"(1622, 626)","[[1061, 298, 52, 58]]",[3016],[5],1
5458.png,"(1622, 626)","[[1129, 245, 28, 24]]",[672],[3],1
5459.png,"(1622, 626)","[[1575, 37, 46, 73]]",[3358],[2],1
5460.png,"(1622, 626)","[[986, 253, 124, 114]]",[14136],[6],1
5461.png,"(1622, 626)","[[982, 346, 19, 19], [969, 381, 11, 11]]","[361, 121]","[5, 2]",2
5462.png,"(1622, 626)","[[997, 198, 36, 35]]",[1260],[2],1
5465.png,"(1622, 626)","[[836, 546, 26, 29], [833, 508, 26, 28], [322, 515, 33, 37]]","[754, 728, 1221]","[5, 2, 1]",3
5467.png,"(1622, 626)","[[1142, 204, 101, 136]]",[13736],[5],1
5468.png,"(1622, 626)","[[890, 71, 39, 44]]",[1716],[5],1
5473.png,"(1622, 626)","[[912, 289, 28, 29], [850, 319, 13, 13]]","[812, 169]","[3, 2]",2
5475.png,"(1622, 626)","[[674, 199, 20, 21], [513, 223, 8, 6], [513, 228, 11, 8]]","[420, 48, 88]","[3, 1, 7]",3
5477.png,"(1622, 626)","[[1007, 229, 34, 35]]",[1190],[2],1
5479.png,"(1622, 626)","[[887, 55, 20, 21], [885, 76, 20, 22]]","[420, 440]","[1, 7]",2
5481.png,"(1622, 626)","[[1079, 117, 39, 39], [1064, 180, 10, 13], [874, 210, 7, 8], [873, 221, 9, 9], [1195, 201, 12, 15]]","[1521, 130, 56, 81, 180]","[3, 5, 2, 6, 2]",5
5482.png,"(1622, 626)","[[964, 357, 11, 28], [817, 373, 17, 18]]","[308, 306]","[2, 2]",2
5484.png,"(1622, 626)","[[931, 335, 21, 21]]",[441],[3],1
5487.png,"(1622, 626)","[[654, 323, 8, 7], [534, 325, 7, 7], [534, 333, 7, 7]]","[56, 49, 49]","[5, 1, 7]",3
5488.png,"(1622, 626)","[[1471, 109, 77, 94]]",[7238],[2],1
5489.png,"(1622, 626)","[[954, 134, 12, 29], [731, 147, 14, 14], [307, 189, 9, 19]]","[348, 196, 171]","[2, 2, 2]",3
5490.png,"(1622, 626)","[[215, 305, 21, 20], [214, 327, 22, 20]]","[420, 440]","[1, 7]",2
5491.png,"(1622, 626)","[[798, 210, 10, 9], [1220, 114, 71, 83]]","[90, 5893]","[2, 3]",2
5494.png,"(1622, 626)","[[1395, 118, 100, 91], [1400, 0, 89, 106], [980, 129, 54, 57], [623, 270, 6, 6]]","[9100, 9434, 3078, 36]","[6, 2, 5, 5]",4
5497.png,"(1622, 626)","[[1082, 5, 111, 122]]",[13542],[2],1
5498.png,"(1622, 626)","[[513, 292, 33, 33]]",[1089],[5],1
5499.png,"(1622, 626)","[[1098, 248, 74, 64], [893, 351, 10, 9]]","[4736, 90]","[3, 3]",2
5500.png,"(1622, 626)","[[851, 419, 15, 27], [600, 429, 14, 15], [623, 443, 16, 16], [205, 378, 13, 25]]","[405, 210, 256, 325]","[1, 5, 2, 2]",4
5501.png,"(1622, 626)","[[1015, 108, 73, 89]]",[6497],[7],1
5502.png,"(1622, 626)","[[1126, 322, 16, 28], [1195, 342, 18, 26], [265, 349, 13, 17]]","[448, 468, 221]","[5, 5, 2]",3
5504.png,"(1622, 626)","[[1183, 65, 74, 66], [1199, 0, 69, 62]]","[4884, 4278]","[6, 2]",2
5505.png,"(1622, 626)","[[1088, 5, 100, 100], [1079, 111, 92, 90], [659, 181, 5, 4], [660, 186, 5, 5]]","[10000, 8280, 20, 25]","[2, 6, 1, 7]",4
5506.png,"(1622, 626)","[[718, 389, 7, 19]]",[133],[5],1
5507.png,"(1622, 626)","[[1113, 368, 25, 32], [1119, 417, 28, 29]]","[800, 812]","[2, 6]",2
5508.png,"(1622, 626)","[[896, 222, 29, 24]]",[696],[2],1
5510.png,"(1622, 626)","[[801, 384, 23, 26]]",[598],[2],1
5511.png,"(1622, 626)","[[984, 248, 41, 39]]",[1599],[3],1
5512.png,"(1622, 626)","[[1247, 67, 164, 149]]",[24436],[2],1
5513.png,"(1622, 626)","[[808, 402, 28, 30]]",[840],[2],1
5514.png,"(1622, 626)","[[941, 238, 31, 33]]",[1023],[2],1
5515.png,"(1622, 626)","[[779, 303, 20, 21]]",[420],[2],1
5517.png,"(1622, 626)","[[841, 214, 116, 129]]",[14964],[2],1
5518.png,"(1622, 626)","[[1254, 240, 69, 62], [796, 279, 9, 9]]","[4278, 81]","[6, 2]",2
5519.png,"(1622, 626)","[[1140, 361, 44, 38], [764, 406, 7, 7], [727, 434, 5, 5]]","[1672, 49, 25]","[3, 5, 7]",3
5520.png,"(1622, 626)","[[1160, 288, 54, 73]]",[3942],[5],1
5521.png,"(1622, 626)","[[274, 71, 45, 40]]",[1800],[2],1
5522.png,"(1622, 626)","[[693, 302, 10, 10], [985, 301, 11, 22], [310, 265, 11, 18]]","[100, 242, 198]","[2, 1, 2]",3
5523.png,"(1622, 626)","[[844, 137, 23, 28], [796, 150, 16, 18]]","[644, 288]","[2, 5]",2
5524.png,"(1622, 626)","[[918, 334, 41, 37]]",[1517],[6],1
5525.png,"(1622, 626)","[[719, 156, 32, 34], [618, 203, 6, 5], [618, 196, 5, 5], [597, 196, 6, 6]]","[1088, 30, 25, 36]","[3, 5, 5, 2]",4
5526.png,"(1622, 626)","[[873, 379, 31, 36], [693, 401, 9, 9]]","[1116, 81]","[3, 2]",2
5528.png,"(1622, 626)","[[1136, 375, 20, 25]]",[500],[5],1
5531.png,"(1622, 626)","[[953, 248, 33, 35]]",[1155],[2],1
5532.png,"(1622, 626)","[[1221, 258, 90, 129], [740, 399, 9, 9]]","[11610, 81]","[5, 2]",2
5533.png,"(1622, 626)","[[823, 261, 22, 21]]",[462],[2],1
5534.png,"(1622, 626)","[[0, 147, 119, 126]]",[14994],[5],1
5535.png,"(1622, 626)","[[1178, 265, 63, 54], [1009, 382, 15, 13]]","[3402, 195]","[5, 2]",2
5538.png,"(1622, 626)","[[264, 274, 34, 40]]",[1360],[5],1
5539.png,"(1622, 626)","[[1442, 33, 105, 78], [1101, 166, 15, 14], [901, 183, 6, 5]]","[8190, 210, 30]","[5, 7, 5]",3
5540.png,"(1622, 626)","[[901, 455, 19, 20], [837, 476, 6, 6], [829, 475, 6, 6], [836, 460, 6, 7]]","[380, 36, 36, 42]","[3, 6, 2, 5]",4
5541.png,"(1622, 626)","[[1012, 207, 63, 74]]",[4662],[3],1
5542.png,"(1622, 626)","[[658, 308, 7, 7], [666, 312, 8, 9]]","[49, 72]","[5, 2]",2
5544.png,"(1622, 626)","[[1166, 269, 47, 39]]",[1833],[2],1
5545.png,"(1622, 626)","[[661, 248, 17, 17]]",[289],[5],1
5546.png,"(1622, 626)","[[1460, 58, 95, 103]]",[9785],[2],1
5548.png,"(1622, 626)","[[1037, 175, 19, 18]]",[342],[2],1
5549.png,"(1622, 626)","[[910, 74, 72, 82]]",[5904],[2],1
5551.png,"(1622, 626)","[[788, 363, 30, 30]]",[900],[5],1
5553.png,"(1622, 626)","[[1555, 149, 66, 102], [879, 221, 12, 12]]","[6732, 144]","[3, 2]",2
5554.png,"(1622, 626)","[[739, 348, 9, 9]]",[81],[2],1
5555.png,"(1622, 626)","[[682, 391, 18, 18], [48, 402, 29, 32]]","[324, 928]","[2, 2]",2
5556.png,"(1622, 626)","[[1117, 293, 24, 34], [779, 296, 20, 17]]","[816, 340]","[5, 6]",2
5558.png,"(1622, 626)","[[885, 376, 9, 8]]",[72],[6],1
5559.png,"(1622, 626)","[[1034, 171, 33, 34], [1063, 158, 38, 32]]","[1122, 1216]","[2, 5]",2
5560.png,"(1622, 626)","[[191, 282, 24, 20], [124, 276, 16, 12]]","[480, 192]","[1, 1]",2
5561.png,"(1622, 626)","[[1357, 219, 43, 36], [941, 303, 16, 15], [189, 220, 45, 43], [187, 168, 43, 45]]","[1548, 240, 1935, 1935]","[5, 2, 5, 2]",4
5562.png,"(1622, 626)","[[812, 309, 7, 6]]",[42],[5],1
5563.png,"(1622, 626)","[[753, 301, 15, 18], [734, 280, 16, 18], [616, 305, 8, 8], [601, 316, 9, 8]]","[270, 288, 64, 72]","[2, 5, 5, 2]",4
5564.png,"(1622, 626)","[[1061, 354, 16, 34], [298, 367, 15, 20], [700, 393, 16, 16]]","[544, 300, 256]","[1, 2, 2]",3
5565.png,"(1622, 626)","[[994, 47, 82, 92]]",[7544],[2],1
5566.png,"(1622, 626)","[[1019, 307, 39, 40]]",[1560],[2],1
5567.png,"(1622, 626)","[[626, 312, 11, 13], [932, 315, 15, 15], [932, 331, 15, 15], [942, 345, 15, 12]]","[143, 225, 225, 180]","[2, 5, 2, 6]",4
5569.png,"(1622, 626)","[[982, 345, 43, 42], [888, 371, 11, 11]]","[1806, 121]","[3, 2]",2
5572.png,"(1622, 626)","[[741, 292, 5, 5], [734, 301, 5, 5], [602, 292, 4, 4]]","[25, 25, 16]","[5, 2, 2]",3
5574.png,"(1622, 626)","[[846, 244, 21, 21]]",[441],[2],1
5575.png,"(1622, 626)","[[253, 226, 21, 19], [815, 250, 6, 8], [959, 253, 11, 11]]","[399, 48, 121]","[2, 2, 2]",3
5576.png,"(1622, 626)","[[1029, 513, 25, 26], [887, 538, 17, 15], [886, 521, 17, 15], [727, 570, 5, 4]]","[650, 255, 255, 20]","[2, 6, 6, 6]",4
5577.png,"(1622, 626)","[[1049, 264, 34, 37]]",[1258],[2],1
5578.png,"(1622, 626)","[[658, 301, 7, 6], [658, 293, 7, 7], [670, 308, 7, 6]]","[42, 49, 42]","[2, 5, 6]",3
5579.png,"(1622, 626)","[[802, 461, 38, 36], [708, 539, 10, 9]]","[1368, 90]","[6, 3]",2
5582.png,"(1622, 626)","[[837, 130, 47, 53]]",[2491],[2],1
5583.png,"(1622, 626)","[[1214, 229, 14, 15]]",[210],[5],1
5586.png,"(1622, 626)","[[1236, 359, 112, 94]]",[10528],[6],1
5588.png,"(1622, 626)","[[1531, 231, 90, 67], [889, 381, 19, 20], [202, 341, 18, 23], [198, 365, 19, 22]]","[6030, 380, 414, 418]","[2, 2, 5, 2]",4
5589.png,"(1622, 626)","[[659, 457, 17, 19], [702, 421, 23, 23], [1184, 354, 52, 52], [134, 396, 26, 36]]","[323, 529, 2704, 936]","[2, 5, 2, 2]",4
5590.png,"(1622, 626)","[[1197, 182, 50, 45], [1203, 130, 52, 47]]","[2250, 2444]","[5, 2]",2
5591.png,"(1622, 626)","[[826, 184, 38, 38], [823, 255, 41, 31]]","[1444, 1271]","[2, 6]",2
5594.png,"(1622, 626)","[[604, 138, 80, 77]]",[6160],[2],1
5595.png,"(1622, 626)","[[720, 275, 19, 19]]",[361],[3],1
5596.png,"(1622, 626)","[[1487, 200, 76, 47], [1332, 129, 81, 69], [641, 270, 18, 16]]","[3572, 5589, 288]","[6, 2, 2]",3
5597.png,"(1622, 626)","[[951, 133, 21, 26]]",[546],[3],1
5598.png,"(1622, 626)","[[907, 410, 15, 13], [907, 393, 15, 15], [76, 361, 40, 32]]","[195, 225, 1280]","[6, 2, 5]",3
5600.png,"(1622, 626)","[[942, 245, 32, 29]]",[928],[6],1
5601.png,"(1622, 626)","[[529, 225, 23, 23], [529, 251, 21, 23]]","[529, 483]","[1, 7]",2
5602.png,"(1622, 626)","[[810, 384, 12, 13], [765, 380, 5, 5]]","[156, 25]","[3, 2]",2
5603.png,"(1622, 626)","[[816, 209, 25, 25], [785, 249, 16, 18], [49, 251, 23, 16], [146, 250, 26, 19], [145, 225, 26, 21]]","[625, 288, 368, 494, 546]","[5, 2, 6, 5, 2]",5
5604.png,"(1622, 626)","[[1008, 295, 40, 37]]",[1480],[2],1
5605.png,"(1622, 626)","[[1037, 180, 35, 35], [897, 254, 7, 7]]","[1225, 49]","[3, 2]",2
5606.png,"(1622, 626)","[[1384, 389, 111, 91]]",[10101],[6],1
5607.png,"(1622, 626)","[[999, 344, 47, 48], [748, 381, 9, 10]]","[2256, 90]","[5, 2]",2
5609.png,"(1622, 626)","[[1297, 231, 166, 147], [882, 318, 11, 10], [883, 334, 10, 8]]","[24402, 110, 80]","[3, 2, 6]",3
5610.png,"(1622, 626)","[[931, 274, 29, 29], [836, 332, 6, 6]]","[841, 36]","[5, 5]",2
5611.png,"(1622, 626)","[[872, 293, 30, 33], [733, 323, 12, 12]]","[990, 144]","[2, 3]",2
5612.png,"(1622, 626)","[[1110, 302, 16, 18], [1020, 318, 11, 11]]","[288, 121]","[5, 2]",2
5613.png,"(1622, 626)","[[1016, 185, 41, 48]]",[1968],[7],1
5616.png,"(1622, 626)","[[1035, 291, 28, 25], [912, 302, 12, 11], [912, 289, 12, 11], [441, 290, 18, 23], [426, 269, 25, 25], [13, 313, 16, 11]]","[700, 132, 132, 414, 625, 176]","[5, 5, 2, 1, 6, 3]",6
5617.png,"(1622, 626)","[[522, 259, 26, 32], [522, 295, 26, 30], [1218, 301, 56, 42], [1000, 349, 9, 8], [1000, 338, 9, 8]]","[832, 780, 2352, 72, 72]","[1, 7, 6, 6, 6]",5
5619.png,"(1622, 626)","[[625, 247, 7, 8], [625, 256, 8, 6], [703, 220, 11, 13]]","[56, 48, 143]","[5, 2, 6]",3
5620.png,"(1622, 626)","[[1469, 79, 135, 106], [972, 226, 22, 21], [411, 234, 16, 19]]","[14310, 462, 304]","[5, 2, 2]",3
5622.png,"(1622, 626)","[[685, 59, 51, 49]]",[2499],[5],1
5623.png,"(1622, 626)","[[932, 247, 12, 15]]",[180],[2],1
